date,time,year,month,day,mins,hour,index,value,site.name,period,season
2023-07-01,23:50:00,2023,7,01,50,23,acoustic_diversity,0.702991,mf_beach,night,Winter
2023-07-02,00:00:00,2023,7,02,0,0,acoustic_diversity,0.110573,mf_beach,pre-dawn,Winter
2023-07-02,00:10:00,2023,7,02,10,0,acoustic_diversity,0.148242,mf_beach,pre-dawn,Winter
2023-07-02,00:20:00,2023,7,02,20,0,acoustic_diversity,0.701302,mf_beach,pre-dawn,Winter
2023-07-02,00:30:00,2023,7,02,30,0,acoustic_diversity,0.690816,mf_beach,pre-dawn,Winter
2023-07-02,00:40:00,2023,7,02,40,0,acoustic_diversity,0.688348,mf_beach,pre-dawn,Winter
2023-07-02,00:50:00,2023,7,02,50,0,acoustic_diversity,1.161438,mf_beach,pre-dawn,Winter
2023-07-02,01:00:00,2023,7,02,0,1,acoustic_diversity,0.663201,mf_beach,pre-dawn,Winter
2023-07-02,01:10:00,2023,7,02,10,1,acoustic_diversity,0.69544,mf_beach,pre-dawn,Winter
2023-07-02,01:20:00,2023,7,02,20,1,acoustic_diversity,0.522557,mf_beach,pre-dawn,Winter
2023-07-02,01:30:00,2023,7,02,30,1,acoustic_diversity,0.696379,mf_beach,pre-dawn,Winter
2023-07-02,01:40:00,2023,7,02,40,1,acoustic_diversity,0.680479,mf_beach,pre-dawn,Winter
2023-07-02,01:50:00,2023,7,02,50,1,acoustic_diversity,0.575651,mf_beach,pre-dawn,Winter
2023-07-02,02:00:00,2023,7,02,0,2,acoustic_diversity,1.512489,mf_beach,pre-dawn,Winter
2023-07-02,02:10:00,2023,7,02,10,2,acoustic_diversity,0.66737899999999994,mf_beach,pre-dawn,Winter
2023-07-02,02:20:00,2023,7,02,20,2,acoustic_diversity,0.67837,mf_beach,pre-dawn,Winter
2023-07-02,02:30:00,2023,7,02,30,2,acoustic_diversity,0.458928,mf_beach,pre-dawn,Winter
2023-07-02,02:40:00,2023,7,02,40,2,acoustic_diversity,0.659175,mf_beach,pre-dawn,Winter
2023-07-02,02:50:00,2023,7,02,50,2,acoustic_diversity,0.545434,mf_beach,pre-dawn,Winter
2023-07-02,03:00:00,2023,7,02,0,3,acoustic_diversity,0.563755,mf_beach,pre-dawn,Winter
2023-07-02,03:10:00,2023,7,02,10,3,acoustic_diversity,0.542704,mf_beach,pre-dawn,Winter
2023-07-02,03:20:00,2023,7,02,20,3,acoustic_diversity,0.364017,mf_beach,pre-dawn,Winter
2023-07-02,03:30:00,2023,7,02,30,3,acoustic_diversity,0.195948,mf_beach,pre-dawn,Winter
2023-07-02,03:40:00,2023,7,02,40,3,acoustic_diversity,0.569617,mf_beach,pre-dawn,Winter
2023-07-02,03:50:00,2023,7,02,50,3,acoustic_diversity,0.362456,mf_beach,pre-dawn,Winter
2023-07-02,04:00:00,2023,7,02,0,4,acoustic_diversity,0.253516,mf_beach,pre-dawn,Winter
2023-07-02,04:10:00,2023,7,02,10,4,acoustic_diversity,1.131547,mf_beach,pre-dawn,Winter
2023-07-02,04:20:00,2023,7,02,20,4,acoustic_diversity,0.352272,mf_beach,pre-dawn,Winter
2023-07-02,04:30:00,2023,7,02,30,4,acoustic_diversity,0.511801,mf_beach,pre-dawn,Winter
2023-07-02,04:40:00,2023,7,02,40,4,acoustic_diversity,0.560204,mf_beach,pre-dawn,Winter
2023-07-02,04:50:00,2023,7,02,50,4,acoustic_diversity,0.71380999999999994,mf_beach,pre-dawn,Winter
2023-07-02,05:00:00,2023,7,02,0,5,acoustic_diversity,0.566487,mf_beach,dawn,Winter
2023-07-02,05:10:00,2023,7,02,10,5,acoustic_diversity,0.693945,mf_beach,dawn,Winter
2023-07-02,05:20:00,2023,7,02,20,5,acoustic_diversity,0.696211,mf_beach,dawn,Winter
2023-07-02,05:30:00,2023,7,02,30,5,acoustic_diversity,0.670406,mf_beach,dawn,Winter
2023-07-02,05:40:00,2023,7,02,40,5,acoustic_diversity,0.703508,mf_beach,dawn,Winter
2023-07-02,05:50:00,2023,7,02,50,5,acoustic_diversity,1.635854,mf_beach,dawn,Winter
2023-07-02,06:00:00,2023,7,02,0,6,acoustic_diversity,0.981455,mf_beach,dawn,Winter
2023-07-02,06:10:00,2023,7,02,10,6,acoustic_diversity,0.803837,mf_beach,dawn,Winter
2023-07-02,06:20:00,2023,7,02,20,6,acoustic_diversity,0.821633,mf_beach,dawn,Winter
2023-07-02,06:30:00,2023,7,02,30,6,acoustic_diversity,0.918174,mf_beach,dawn,Winter
2023-07-02,06:40:00,2023,7,02,40,6,acoustic_diversity,0.790578,mf_beach,dawn,Winter
2023-07-02,06:50:00,2023,7,02,50,6,acoustic_diversity,0.35797,mf_beach,dawn,Winter
2023-07-02,07:00:00,2023,7,02,0,7,acoustic_diversity,0.855422,mf_beach,dawn,Winter
2023-07-02,07:10:00,2023,7,02,10,7,acoustic_diversity,0.709059,mf_beach,dawn,Winter
2023-07-02,07:20:00,2023,7,02,20,7,acoustic_diversity,1.07985,mf_beach,dawn,Winter
2023-07-02,07:30:00,2023,7,02,30,7,acoustic_diversity,0.558589,mf_beach,dawn,Winter
2023-07-02,07:40:00,2023,7,02,40,7,acoustic_diversity,1.096264,mf_beach,dawn,Winter
2023-07-02,07:50:00,2023,7,02,50,7,acoustic_diversity,0.962271,mf_beach,dawn,Winter
2023-07-02,08:00:00,2023,7,02,0,8,acoustic_diversity,1.169663,mf_beach,morning,Winter
2023-07-02,08:10:00,2023,7,02,10,8,acoustic_diversity,0.672689,mf_beach,morning,Winter
2023-07-02,08:20:00,2023,7,02,20,8,acoustic_diversity,0.819109,mf_beach,morning,Winter
2023-07-02,08:30:00,2023,7,02,30,8,acoustic_diversity,1.015666,mf_beach,morning,Winter
2023-07-02,08:40:00,2023,7,02,40,8,acoustic_diversity,1.194725,mf_beach,morning,Winter
2023-07-02,08:50:00,2023,7,02,50,8,acoustic_diversity,1.120852,mf_beach,morning,Winter
2023-07-02,09:00:00,2023,7,02,0,9,acoustic_diversity,0.93101,mf_beach,morning,Winter
2023-07-02,09:10:00,2023,7,02,10,9,acoustic_diversity,1.402727,mf_beach,morning,Winter
2023-07-02,09:20:00,2023,7,02,20,9,acoustic_diversity,1.189269,mf_beach,morning,Winter
2023-07-02,09:30:00,2023,7,02,30,9,acoustic_diversity,1.145577,mf_beach,morning,Winter
2023-07-02,09:40:00,2023,7,02,40,9,acoustic_diversity,1.442975,mf_beach,morning,Winter
2023-07-02,09:50:00,2023,7,02,50,9,acoustic_diversity,1.527648,mf_beach,morning,Winter
2023-07-02,10:00:00,2023,7,02,0,10,acoustic_diversity,1.020476,mf_beach,morning,Winter
2023-07-02,10:10:00,2023,7,02,10,10,acoustic_diversity,1.365963,mf_beach,morning,Winter
2023-07-02,10:20:00,2023,7,02,20,10,acoustic_diversity,0.86282,mf_beach,morning,Winter
2023-07-02,10:30:00,2023,7,02,30,10,acoustic_diversity,0.85859,mf_beach,morning,Winter
2023-07-02,10:40:00,2023,7,02,40,10,acoustic_diversity,0.761709,mf_beach,morning,Winter
2023-07-02,10:50:00,2023,7,02,50,10,acoustic_diversity,1.394235,mf_beach,morning,Winter
2023-07-02,11:00:00,2023,7,02,0,11,acoustic_diversity,1.21996,mf_beach,morning,Winter
2023-07-02,11:10:00,2023,7,02,10,11,acoustic_diversity,1.074925,mf_beach,morning,Winter
2023-07-02,11:20:00,2023,7,02,20,11,acoustic_diversity,1.124532,mf_beach,morning,Winter
2023-07-02,11:30:00,2023,7,02,30,11,acoustic_diversity,1.009023,mf_beach,morning,Winter
2023-07-02,11:40:00,2023,7,02,40,11,acoustic_diversity,1.159431,mf_beach,morning,Winter
2023-07-02,11:50:00,2023,7,02,50,11,acoustic_diversity,1.542758,mf_beach,morning,Winter
2023-07-02,12:00:00,2023,7,02,0,12,acoustic_diversity,1.474317,mf_beach,midday,Winter
2023-07-02,12:10:00,2023,7,02,10,12,acoustic_diversity,1.119121,mf_beach,midday,Winter
2023-07-02,12:20:00,2023,7,02,20,12,acoustic_diversity,1.22942,mf_beach,midday,Winter
