date,time,year,month,day,mins,hour,index,value,site.name,period,season
2022-12-24,06:50:00,2022,12,24,50,6,acoustic_complexity,2828.63801812177,Meadow cove,dawn,Summer
2022-12-24,07:00:00,2022,12,24,0,7,acoustic_complexity,2763.1711028081,Meadow cove,dawn,Summer
2022-12-24,07:10:00,2022,12,24,10,7,acoustic_complexity,2746.9139786122,Meadow cove,dawn,Summer
2022-12-24,07:20:00,2022,12,24,20,7,acoustic_complexity,2826.14948486659,Meadow cove,dawn,Summer
2022-12-24,07:30:00,2022,12,24,30,7,acoustic_complexity,2821.36128873794,Meadow cove,dawn,Summer
2022-12-24,07:40:00,2022,12,24,40,7,acoustic_complexity,3050.69480560665,Meadow cove,dawn,Summer
2022-12-24,07:50:00,2022,12,24,50,7,acoustic_complexity,2869.96355024269,Meadow cove,dawn,Summer
2022-12-24,08:00:00,2022,12,24,0,8,acoustic_complexity,2631.90201334552,Meadow cove,morning,Summer
2022-12-24,08:10:00,2022,12,24,10,8,acoustic_complexity,2600.74265138243,Meadow cove,morning,Summer
2022-12-24,08:20:00,2022,12,24,20,8,acoustic_complexity,2870.51445724337,Meadow cove,morning,Summer
2022-12-24,08:30:00,2022,12,24,30,8,acoustic_complexity,2995.06057651163,Meadow cove,morning,Summer
2022-12-24,08:40:00,2022,12,24,40,8,acoustic_complexity,2608.4517555028,Meadow cove,morning,Summer
2022-12-24,08:50:00,2022,12,24,50,8,acoustic_complexity,2651.99042247844,Meadow cove,morning,Summer
2022-12-24,09:00:00,2022,12,24,0,9,acoustic_complexity,2662.26919315434,Meadow cove,morning,Summer
2022-12-24,09:10:00,2022,12,24,10,9,acoustic_complexity,2903.59868154638,Meadow cove,morning,Summer
2022-12-24,09:20:00,2022,12,24,20,9,acoustic_complexity,2573.80298976523,Meadow cove,morning,Summer
2022-12-24,09:30:00,2022,12,24,30,9,acoustic_complexity,2769.94131580597,Meadow cove,morning,Summer
2022-12-24,09:40:00,2022,12,24,40,9,acoustic_complexity,2818.98466940939,Meadow cove,morning,Summer
2022-12-24,09:50:00,2022,12,24,50,9,acoustic_complexity,2652.50508780796,Meadow cove,morning,Summer
2022-12-24,10:00:00,2022,12,24,0,10,acoustic_complexity,2573.52267598689,Meadow cove,morning,Summer
2022-12-24,10:10:00,2022,12,24,10,10,acoustic_complexity,2685.07793830786,Meadow cove,morning,Summer
2022-12-24,10:20:00,2022,12,24,20,10,acoustic_complexity,2469.72125414665,Meadow cove,morning,Summer
2022-12-24,10:30:00,2022,12,24,30,10,acoustic_complexity,2270.86234114847,Meadow cove,morning,Summer
2022-12-24,10:40:00,2022,12,24,40,10,acoustic_complexity,2318.45562667987,Meadow cove,morning,Summer
2022-12-24,10:50:00,2022,12,24,50,10,acoustic_complexity,2286.79983472869,Meadow cove,morning,Summer
2022-12-24,11:00:00,2022,12,24,0,11,acoustic_complexity,2147.36649572581,Meadow cove,morning,Summer
2022-12-24,11:10:00,2022,12,24,10,11,acoustic_complexity,2163.93156697123,Meadow cove,morning,Summer
2022-12-24,11:20:00,2022,12,24,20,11,acoustic_complexity,1770.1584289572,Meadow cove,morning,Summer
2022-12-24,11:30:00,2022,12,24,30,11,acoustic_complexity,1693.36943250285,Meadow cove,morning,Summer
2022-12-24,11:40:00,2022,12,24,40,11,acoustic_complexity,1867.99838749129,Meadow cove,morning,Summer
2022-12-24,11:50:00,2022,12,24,50,11,acoustic_complexity,1966.87248184236,Meadow cove,morning,Summer
2022-12-24,12:00:00,2022,12,24,0,12,acoustic_complexity,2195.0620499661,Meadow cove,midday,Summer
2022-12-24,12:10:00,2022,12,24,10,12,acoustic_complexity,2159.59520501285,Meadow cove,midday,Summer
2022-12-24,12:20:00,2022,12,24,20,12,acoustic_complexity,2152.97557183497,Meadow cove,midday,Summer
2022-12-24,12:30:00,2022,12,24,30,12,acoustic_complexity,2188.82850904708,Meadow cove,midday,Summer
2022-12-24,12:40:00,2022,12,24,40,12,acoustic_complexity,2146.99884175642,Meadow cove,midday,Summer
2022-12-24,12:50:00,2022,12,24,50,12,acoustic_complexity,2111.57719802532,Meadow cove,midday,Summer
2022-12-24,13:00:00,2022,12,24,0,13,acoustic_complexity,2223.08921484257,Meadow cove,midday,Summer
2022-12-24,13:10:00,2022,12,24,10,13,acoustic_complexity,2156.2553175828,Meadow cove,midday,Summer
2022-12-24,13:20:00,2022,12,24,20,13,acoustic_complexity,2241.11117145969,Meadow cove,midday,Summer
2022-12-24,13:30:00,2022,12,24,30,13,acoustic_complexity,2183.53270711395,Meadow cove,midday,Summer
2022-12-24,13:40:00,2022,12,24,40,13,acoustic_complexity,2212.68366694265,Meadow cove,midday,Summer
2022-12-24,13:50:00,2022,12,24,50,13,acoustic_complexity,2210.85222227254,Meadow cove,midday,Summer
2022-12-24,14:00:00,2022,12,24,0,14,acoustic_complexity,2314.34223237793,Meadow cove,afternoon,Summer
2022-12-24,14:10:00,2022,12,24,10,14,acoustic_complexity,2338.44471662691,Meadow cove,afternoon,Summer
2022-12-24,14:20:00,2022,12,24,20,14,acoustic_complexity,2385.1239235898,Meadow cove,afternoon,Summer
2022-12-24,14:30:00,2022,12,24,30,14,acoustic_complexity,2193.43860602302,Meadow cove,afternoon,Summer
2022-12-24,14:40:00,2022,12,24,40,14,acoustic_complexity,2295.28539745574,Meadow cove,afternoon,Summer
2022-12-24,14:50:00,2022,12,24,50,14,acoustic_complexity,2230.31177061084,Meadow cove,afternoon,Summer
2022-12-24,15:00:00,2022,12,24,0,15,acoustic_complexity,2288.59792211558,Meadow cove,afternoon,Summer
2022-12-24,15:10:00,2022,12,24,10,15,acoustic_complexity,2143.9298757185,Meadow cove,afternoon,Summer
2022-12-24,15:20:00,2022,12,24,20,15,acoustic_complexity,2120.38563954624,Meadow cove,afternoon,Summer
2022-12-24,15:30:00,2022,12,24,30,15,acoustic_complexity,2104.13481810769,Meadow cove,afternoon,Summer
2022-12-24,15:40:00,2022,12,24,40,15,acoustic_complexity,2113.57496762323,Meadow cove,afternoon,Summer
2022-12-24,15:50:00,2022,12,24,50,15,acoustic_complexity,2116.84944454632,Meadow cove,afternoon,Summer
2022-12-24,16:00:00,2022,12,24,0,16,acoustic_complexity,2077.76884900579,Meadow cove,afternoon,Summer
2022-12-24,16:10:00,2022,12,24,10,16,acoustic_complexity,2166.18964779759,Meadow cove,afternoon,Summer
2022-12-24,16:20:00,2022,12,24,20,16,acoustic_complexity,2150.77648102598,Meadow cove,afternoon,Summer
2022-12-24,16:30:00,2022,12,24,30,16,acoustic_complexity,2123.36330878039,Meadow cove,afternoon,Summer
2022-12-24,16:40:00,2022,12,24,40,16,acoustic_complexity,2113.89649038721,Meadow cove,afternoon,Summer
2022-12-24,16:50:00,2022,12,24,50,16,acoustic_complexity,2159.55222672733,Meadow cove,afternoon,Summer
2022-12-24,17:00:00,2022,12,24,0,17,acoustic_complexity,2081.78600027731,Meadow cove,afternoon,Summer
2022-12-24,17:10:00,2022,12,24,10,17,acoustic_complexity,2077.4171295976,Meadow cove,afternoon,Summer
2022-12-24,17:20:00,2022,12,24,20,17,acoustic_complexity,2070.06860059554,Meadow cove,afternoon,Summer
2022-12-24,17:30:00,2022,12,24,30,17,acoustic_complexity,2122.01406845388,Meadow cove,afternoon,Summer
2022-12-24,17:40:00,2022,12,24,40,17,acoustic_complexity,2122.81885044647,Meadow cove,afternoon,Summer
2022-12-24,17:50:00,2022,12,24,50,17,acoustic_complexity,2176.6670775563,Meadow cove,afternoon,Summer
2022-12-24,18:00:00,2022,12,24,0,18,acoustic_complexity,2105.75512081308,Meadow cove,dusk,Summer
2022-12-24,18:10:00,2022,12,24,10,18,acoustic_complexity,2192.74189146939,Meadow cove,dusk,Summer
2022-12-24,18:20:00,2022,12,24,20,18,acoustic_complexity,2089.80494098117,Meadow cove,dusk,Summer
2022-12-24,18:30:00,2022,12,24,30,18,acoustic_complexity,2088.98270908647,Meadow cove,dusk,Summer
2022-12-24,18:40:00,2022,12,24,40,18,acoustic_complexity,2031.99355962507,Meadow cove,dusk,Summer
2022-12-24,18:50:00,2022,12,24,50,18,acoustic_complexity,2030.14791204205,Meadow cove,dusk,Summer
2022-12-24,19:00:00,2022,12,24,0,19,acoustic_complexity,2119.98085127621,Meadow cove,dusk,Summer
2022-12-24,19:10:01,2022,12,24,10,19,acoustic_complexity,1826.45026535624,Meadow cove,dusk,Summer
2022-12-24,19:20:00,2022,12,24,20,19,acoustic_complexity,2015.37890081933,Meadow cove,dusk,Summer
2022-12-24,19:30:00,2022,12,24,30,19,acoustic_complexity,2089.50234408016,Meadow cove,dusk,Summer
2022-12-24,19:40:00,2022,12,24,40,19,acoustic_complexity,2149.96758239983,Meadow cove,dusk,Summer
