date,time,year,month,day,mins,hour,index,value,site.name,period,season
2022-12-23,23:40:00,2022,12,23,40,23,acoustic_complexity,2772.46921541294,Seagrass meadow,night,Summer
2022-12-23,23:50:00,2022,12,23,50,23,acoustic_complexity,3145.53893094312,Seagrass meadow,night,Summer
2022-12-24,00:00:00,2022,12,24,0,0,acoustic_complexity,2790.25907310086,Seagrass meadow,pre-dawn,Summer
2022-12-24,00:10:00,2022,12,24,10,0,acoustic_complexity,3102.24187029371,Seagrass meadow,pre-dawn,Summer
2022-12-24,00:20:00,2022,12,24,20,0,acoustic_complexity,2914.1554405826,Seagrass meadow,pre-dawn,Summer
2022-12-24,00:30:00,2022,12,24,30,0,acoustic_complexity,2851.12920116744,Seagrass meadow,pre-dawn,Summer
2022-12-24,00:40:00,2022,12,24,40,0,acoustic_complexity,3168.02787637637,Seagrass meadow,pre-dawn,Summer
2022-12-24,00:50:00,2022,12,24,50,0,acoustic_complexity,2886.87465904318,Seagrass meadow,pre-dawn,Summer
2022-12-24,01:00:00,2022,12,24,0,1,acoustic_complexity,2899.67129462838,Seagrass meadow,pre-dawn,Summer
2022-12-24,01:10:00,2022,12,24,10,1,acoustic_complexity,2980.67009552958,Seagrass meadow,pre-dawn,Summer
2022-12-24,01:20:00,2022,12,24,20,1,acoustic_complexity,2954.31897679036,Seagrass meadow,pre-dawn,Summer
2022-12-24,01:30:00,2022,12,24,30,1,acoustic_complexity,3133.35005184868,Seagrass meadow,pre-dawn,Summer
2022-12-24,01:40:00,2022,12,24,40,1,acoustic_complexity,3163.57271615862,Seagrass meadow,pre-dawn,Summer
2022-12-24,01:50:00,2022,12,24,50,1,acoustic_complexity,3152.00605420788,Seagrass meadow,pre-dawn,Summer
2022-12-24,02:00:00,2022,12,24,0,2,acoustic_complexity,3107.50685648827,Seagrass meadow,pre-dawn,Summer
2022-12-24,02:10:00,2022,12,24,10,2,acoustic_complexity,3139.54094194801,Seagrass meadow,pre-dawn,Summer
2022-12-24,02:20:00,2022,12,24,20,2,acoustic_complexity,3244.88815228409,Seagrass meadow,pre-dawn,Summer
2022-12-24,02:30:00,2022,12,24,30,2,acoustic_complexity,3058.21076313075,Seagrass meadow,pre-dawn,Summer
2022-12-24,02:40:00,2022,12,24,40,2,acoustic_complexity,3100.45126682807,Seagrass meadow,pre-dawn,Summer
2022-12-24,02:50:00,2022,12,24,50,2,acoustic_complexity,3185.4316145839000,Seagrass meadow,pre-dawn,Summer
2022-12-24,03:00:00,2022,12,24,0,3,acoustic_complexity,2994.26645399039,Seagrass meadow,pre-dawn,Summer
2022-12-24,03:10:00,2022,12,24,10,3,acoustic_complexity,2999.05240566589,Seagrass meadow,pre-dawn,Summer
2022-12-24,03:20:00,2022,12,24,20,3,acoustic_complexity,3071.73466647466,Seagrass meadow,pre-dawn,Summer
2022-12-24,03:30:00,2022,12,24,30,3,acoustic_complexity,2954.81297129624,Seagrass meadow,pre-dawn,Summer
2022-12-24,03:40:00,2022,12,24,40,3,acoustic_complexity,2884.31990133647,Seagrass meadow,pre-dawn,Summer
2022-12-24,03:50:00,2022,12,24,50,3,acoustic_complexity,3059.43160157137,Seagrass meadow,pre-dawn,Summer
2022-12-24,04:00:00,2022,12,24,0,4,acoustic_complexity,3189.01188568613,Seagrass meadow,pre-dawn,Summer
2022-12-24,04:10:00,2022,12,24,10,4,acoustic_complexity,3024.3978692765,Seagrass meadow,pre-dawn,Summer
2022-12-24,04:20:00,2022,12,24,20,4,acoustic_complexity,3209.54923021654,Seagrass meadow,pre-dawn,Summer
2022-12-24,04:30:00,2022,12,24,30,4,acoustic_complexity,2984.85420160187,Seagrass meadow,pre-dawn,Summer
2022-12-24,04:40:00,2022,12,24,40,4,acoustic_complexity,3059.00052328868,Seagrass meadow,pre-dawn,Summer
2022-12-24,04:50:00,2022,12,24,50,4,acoustic_complexity,2951.13491566061,Seagrass meadow,pre-dawn,Summer
2022-12-24,05:00:00,2022,12,24,0,5,acoustic_complexity,3202.88300539177,Seagrass meadow,dawn,Summer
2022-12-24,05:10:00,2022,12,24,10,5,acoustic_complexity,3116.76158711602,Seagrass meadow,dawn,Summer
2022-12-24,05:20:00,2022,12,24,20,5,acoustic_complexity,2839.99239739081,Seagrass meadow,dawn,Summer
2022-12-24,05:30:00,2022,12,24,30,5,acoustic_complexity,2766.77288579624,Seagrass meadow,dawn,Summer
2022-12-24,05:40:00,2022,12,24,40,5,acoustic_complexity,2791.26910841629,Seagrass meadow,dawn,Summer
2022-12-24,05:50:00,2022,12,24,50,5,acoustic_complexity,2672.98531298743,Seagrass meadow,dawn,Summer
2022-12-24,06:00:00,2022,12,24,0,6,acoustic_complexity,2582.49441796064,Seagrass meadow,dawn,Summer
2022-12-24,06:10:00,2022,12,24,10,6,acoustic_complexity,2652.48587285608,Seagrass meadow,dawn,Summer
2022-12-24,06:20:00,2022,12,24,20,6,acoustic_complexity,2536.11938592804,Seagrass meadow,dawn,Summer
2022-12-24,06:30:00,2022,12,24,30,6,acoustic_complexity,2644.53615972897,Seagrass meadow,dawn,Summer
2022-12-24,06:40:00,2022,12,24,40,6,acoustic_complexity,2727.51595304859,Seagrass meadow,dawn,Summer
2022-12-24,06:50:00,2022,12,24,50,6,acoustic_complexity,2828.63801812177,Seagrass meadow,dawn,Summer
2022-12-24,07:00:00,2022,12,24,0,7,acoustic_complexity,2763.1711028081,Seagrass meadow,dawn,Summer
2022-12-24,07:10:00,2022,12,24,10,7,acoustic_complexity,2746.9139786122,Seagrass meadow,dawn,Summer
2022-12-24,07:20:00,2022,12,24,20,7,acoustic_complexity,2826.14948486659,Seagrass meadow,dawn,Summer
2022-12-24,07:30:00,2022,12,24,30,7,acoustic_complexity,2821.36128873794,Seagrass meadow,dawn,Summer
2022-12-24,07:40:00,2022,12,24,40,7,acoustic_complexity,3050.69480560665,Seagrass meadow,dawn,Summer
2022-12-24,07:50:00,2022,12,24,50,7,acoustic_complexity,2869.96355024269,Seagrass meadow,dawn,Summer
2022-12-24,08:00:00,2022,12,24,0,8,acoustic_complexity,2631.90201334552,Seagrass meadow,morning,Summer
2022-12-24,08:10:00,2022,12,24,10,8,acoustic_complexity,2600.74265138243,Seagrass meadow,morning,Summer
2022-12-24,08:20:00,2022,12,24,20,8,acoustic_complexity,2870.51445724337,Seagrass meadow,morning,Summer
2022-12-24,08:30:00,2022,12,24,30,8,acoustic_complexity,2995.06057651163,Seagrass meadow,morning,Summer
2022-12-24,08:40:00,2022,12,24,40,8,acoustic_complexity,2608.4517555028,Seagrass meadow,morning,Summer
2022-12-24,08:50:00,2022,12,24,50,8,acoustic_complexity,2651.99042247844,Seagrass meadow,morning,Summer
2022-12-24,09:00:00,2022,12,24,0,9,acoustic_complexity,2662.26919315434,Seagrass meadow,morning,Summer
2022-12-24,09:10:00,2022,12,24,10,9,acoustic_complexity,2903.59868154638,Seagrass meadow,morning,Summer
2022-12-24,09:20:00,2022,12,24,20,9,acoustic_complexity,2573.80298976523,Seagrass meadow,morning,Summer
2022-12-24,09:30:00,2022,12,24,30,9,acoustic_complexity,2769.94131580597,Seagrass meadow,morning,Summer
2022-12-24,09:40:00,2022,12,24,40,9,acoustic_complexity,2818.98466940939,Seagrass meadow,morning,Summer
2022-12-24,09:50:00,2022,12,24,50,9,acoustic_complexity,2652.50508780796,Seagrass meadow,morning,Summer
2022-12-24,10:00:00,2022,12,24,0,10,acoustic_complexity,2573.52267598689,Seagrass meadow,morning,Summer
2022-12-24,10:10:00,2022,12,24,10,10,acoustic_complexity,2685.07793830786,Seagrass meadow,morning,Summer
2022-12-24,10:20:00,2022,12,24,20,10,acoustic_complexity,2469.72125414665,Seagrass meadow,morning,Summer
2022-12-24,10:30:00,2022,12,24,30,10,acoustic_complexity,2270.86234114847,Seagrass meadow,morning,Summer
2022-12-24,10:40:00,2022,12,24,40,10,acoustic_complexity,2318.45562667987,Seagrass meadow,morning,Summer
2022-12-24,10:50:00,2022,12,24,50,10,acoustic_complexity,2286.79983472869,Seagrass meadow,morning,Summer
2022-12-24,11:00:00,2022,12,24,0,11,acoustic_complexity,2147.36649572581,Seagrass meadow,morning,Summer
2022-12-24,11:10:00,2022,12,24,10,11,acoustic_complexity,2163.93156697123,Seagrass meadow,morning,Summer
2022-12-24,11:20:00,2022,12,24,20,11,acoustic_complexity,1770.1584289572,Seagrass meadow,morning,Summer
2022-12-24,11:30:00,2022,12,24,30,11,acoustic_complexity,1693.36943250285,Seagrass meadow,morning,Summer
2022-12-24,11:40:00,2022,12,24,40,11,acoustic_complexity,1867.99838749129,Seagrass meadow,morning,Summer
2022-12-24,11:50:00,2022,12,24,50,11,acoustic_complexity,1966.87248184236,Seagrass meadow,morning,Summer
2022-12-24,12:00:00,2022,12,24,0,12,acoustic_complexity,2195.0620499661,Seagrass meadow,midday,Summer
2022-12-24,12:10:00,2022,12,24,10,12,acoustic_complexity,2159.59520501285,Seagrass meadow,midday,Summer
2022-12-24,12:20:00,2022,12,24,20,12,acoustic_complexity,2152.97557183497,Seagrass meadow,midday,Summer
2022-12-24,12:30:00,2022,12,24,30,12,acoustic_complexity,2188.82850904708,Seagrass meadow,midday,Summer
2022-12-24,12:40:00,2022,12,24,40,12,acoustic_complexity,2146.99884175642,Seagrass meadow,midday,Summer
2022-12-24,12:50:00,2022,12,24,50,12,acoustic_complexity,2111.57719802532,Seagrass meadow,midday,Summer
2022-12-24,13:00:00,2022,12,24,0,13,acoustic_complexity,2223.08921484257,Seagrass meadow,midday,Summer
2022-12-24,13:10:00,2022,12,24,10,13,acoustic_complexity,2156.2553175828,Seagrass meadow,midday,Summer
2022-12-24,13:20:00,2022,12,24,20,13,acoustic_complexity,2241.11117145969,Seagrass meadow,midday,Summer
2022-12-24,13:30:00,2022,12,24,30,13,acoustic_complexity,2183.53270711395,Seagrass meadow,midday,Summer
2022-12-24,13:40:00,2022,12,24,40,13,acoustic_complexity,2212.68366694265,Seagrass meadow,midday,Summer
2022-12-24,13:50:00,2022,12,24,50,13,acoustic_complexity,2210.85222227254,Seagrass meadow,midday,Summer
2022-12-24,14:00:00,2022,12,24,0,14,acoustic_complexity,2314.34223237793,Seagrass meadow,afternoon,Summer
2022-12-24,14:10:00,2022,12,24,10,14,acoustic_complexity,2338.44471662691,Seagrass meadow,afternoon,Summer
2022-12-24,14:20:00,2022,12,24,20,14,acoustic_complexity,2385.1239235898,Seagrass meadow,afternoon,Summer
2022-12-24,14:30:00,2022,12,24,30,14,acoustic_complexity,2193.43860602302,Seagrass meadow,afternoon,Summer
2022-12-24,14:40:00,2022,12,24,40,14,acoustic_complexity,2295.28539745574,Seagrass meadow,afternoon,Summer
2022-12-24,14:50:00,2022,12,24,50,14,acoustic_complexity,2230.31177061084,Seagrass meadow,afternoon,Summer
2022-12-24,15:00:00,2022,12,24,0,15,acoustic_complexity,2288.59792211558,Seagrass meadow,afternoon,Summer
2022-12-24,15:10:00,2022,12,24,10,15,acoustic_complexity,2143.9298757185,Seagrass meadow,afternoon,Summer
2022-12-24,15:20:00,2022,12,24,20,15,acoustic_complexity,2120.38563954624,Seagrass meadow,afternoon,Summer
2022-12-24,15:30:00,2022,12,24,30,15,acoustic_complexity,2104.13481810769,Seagrass meadow,afternoon,Summer
2022-12-24,15:40:00,2022,12,24,40,15,acoustic_complexity,2113.57496762323,Seagrass meadow,afternoon,Summer
2022-12-24,15:50:00,2022,12,24,50,15,acoustic_complexity,2116.84944454632,Seagrass meadow,afternoon,Summer
2022-12-24,16:00:00,2022,12,24,0,16,acoustic_complexity,2077.76884900579,Seagrass meadow,afternoon,Summer
2022-12-24,16:10:00,2022,12,24,10,16,acoustic_complexity,2166.18964779759,Seagrass meadow,afternoon,Summer
2022-12-24,16:20:00,2022,12,24,20,16,acoustic_complexity,2150.77648102598,Seagrass meadow,afternoon,Summer
2022-12-24,16:30:00,2022,12,24,30,16,acoustic_complexity,2123.36330878039,Seagrass meadow,afternoon,Summer
2022-12-24,16:40:00,2022,12,24,40,16,acoustic_complexity,2113.89649038721,Seagrass meadow,afternoon,Summer
2022-12-24,16:50:00,2022,12,24,50,16,acoustic_complexity,2159.55222672733,Seagrass meadow,afternoon,Summer
2022-12-24,17:00:00,2022,12,24,0,17,acoustic_complexity,2081.78600027731,Seagrass meadow,afternoon,Summer
2022-12-24,17:10:00,2022,12,24,10,17,acoustic_complexity,2077.4171295976,Seagrass meadow,afternoon,Summer
2022-12-24,17:20:00,2022,12,24,20,17,acoustic_complexity,2070.06860059554,Seagrass meadow,afternoon,Summer
2022-12-24,17:30:00,2022,12,24,30,17,acoustic_complexity,2122.01406845388,Seagrass meadow,afternoon,Summer
2022-12-24,17:40:00,2022,12,24,40,17,acoustic_complexity,2122.81885044647,Seagrass meadow,afternoon,Summer
2022-12-24,17:50:00,2022,12,24,50,17,acoustic_complexity,2176.6670775563,Seagrass meadow,afternoon,Summer
2022-12-24,18:00:00,2022,12,24,0,18,acoustic_complexity,2105.75512081308,Seagrass meadow,dusk,Summer
2022-12-24,18:10:00,2022,12,24,10,18,acoustic_complexity,2192.74189146939,Seagrass meadow,dusk,Summer
2022-12-24,18:20:00,2022,12,24,20,18,acoustic_complexity,2089.80494098117,Seagrass meadow,dusk,Summer
2022-12-24,18:30:00,2022,12,24,30,18,acoustic_complexity,2088.98270908647,Seagrass meadow,dusk,Summer
2022-12-24,18:40:00,2022,12,24,40,18,acoustic_complexity,2031.99355962507,Seagrass meadow,dusk,Summer
2022-12-24,18:50:00,2022,12,24,50,18,acoustic_complexity,2030.14791204205,Seagrass meadow,dusk,Summer
2022-12-24,19:00:00,2022,12,24,0,19,acoustic_complexity,2119.98085127621,Seagrass meadow,dusk,Summer
2022-12-24,19:10:01,2022,12,24,10,19,acoustic_complexity,1826.45026535624,Seagrass meadow,dusk,Summer
2022-12-24,19:20:00,2022,12,24,20,19,acoustic_complexity,2015.37890081933,Seagrass meadow,dusk,Summer
2022-12-24,19:30:00,2022,12,24,30,19,acoustic_complexity,2089.50234408016,Seagrass meadow,dusk,Summer
2022-12-24,19:40:00,2022,12,24,40,19,acoustic_complexity,2149.96758239983,Seagrass meadow,dusk,Summer
2022-12-24,19:50:00,2022,12,24,50,19,acoustic_complexity,2053.86641566703,Seagrass meadow,dusk,Summer
2022-12-24,20:00:00,2022,12,24,0,20,acoustic_complexity,2114.72707611716,Seagrass meadow,night,Summer
2022-12-24,20:10:00,2022,12,24,10,20,acoustic_complexity,2188.62602540198,Seagrass meadow,night,Summer
2022-12-24,20:20:00,2022,12,24,20,20,acoustic_complexity,2089.78414087702,Seagrass meadow,night,Summer
2022-12-24,20:30:00,2022,12,24,30,20,acoustic_complexity,2263.24738967138,Seagrass meadow,night,Summer
2022-12-24,20:40:00,2022,12,24,40,20,acoustic_complexity,2289.28351072603,Seagrass meadow,night,Summer
2022-12-24,20:50:00,2022,12,24,50,20,acoustic_complexity,2233.0092871141,Seagrass meadow,night,Summer
2022-12-24,21:00:00,2022,12,24,0,21,acoustic_complexity,2456.13268046237,Seagrass meadow,night,Summer
2022-12-24,21:10:00,2022,12,24,10,21,acoustic_complexity,2345.21980496718,Seagrass meadow,night,Summer
2022-12-24,21:20:00,2022,12,24,20,21,acoustic_complexity,2582.39693018754,Seagrass meadow,night,Summer
2022-12-24,21:30:00,2022,12,24,30,21,acoustic_complexity,2661.44683369773,Seagrass meadow,night,Summer
2022-12-24,21:40:00,2022,12,24,40,21,acoustic_complexity,2706.1339366485,Seagrass meadow,night,Summer
2022-12-24,21:50:00,2022,12,24,50,21,acoustic_complexity,2775.45345244421,Seagrass meadow,night,Summer
2022-12-24,22:00:00,2022,12,24,0,22,acoustic_complexity,2934.98437232892,Seagrass meadow,night,Summer
2022-12-24,22:10:00,2022,12,24,10,22,acoustic_complexity,2726.38651858977,Seagrass meadow,night,Summer
2022-12-24,22:20:00,2022,12,24,20,22,acoustic_complexity,2660.46268933655,Seagrass meadow,night,Summer
2022-12-24,22:30:00,2022,12,24,30,22,acoustic_complexity,2752.69389549832,Seagrass meadow,night,Summer
2022-12-24,22:40:00,2022,12,24,40,22,acoustic_complexity,2785.91485610664,Seagrass meadow,night,Summer
2022-12-24,22:50:00,2022,12,24,50,22,acoustic_complexity,2828.61998200896,Seagrass meadow,night,Summer
2022-12-24,23:00:00,2022,12,24,0,23,acoustic_complexity,2537.70236477105,Seagrass meadow,night,Summer
2022-12-24,23:10:00,2022,12,24,10,23,acoustic_complexity,2657.40304197429,Seagrass meadow,night,Summer
2022-12-24,23:20:00,2022,12,24,20,23,acoustic_complexity,2805.3891985702,Seagrass meadow,night,Summer
2022-12-24,23:30:00,2022,12,24,30,23,acoustic_complexity,2711.39758079155,Seagrass meadow,night,Summer
2022-12-24,23:40:00,2022,12,24,40,23,acoustic_complexity,2833.3020109917,Seagrass meadow,night,Summer
2022-12-24,23:50:00,2022,12,24,50,23,acoustic_complexity,2684.14624911473,Seagrass meadow,night,Summer
2022-12-25,00:00:00,2022,12,25,0,0,acoustic_complexity,2874.74396648495,Seagrass meadow,pre-dawn,Summer
2022-12-25,00:10:00,2022,12,25,10,0,acoustic_complexity,3058.07008059366,Seagrass meadow,pre-dawn,Summer
2022-12-25,00:20:00,2022,12,25,20,0,acoustic_complexity,2933.98836658852,Seagrass meadow,pre-dawn,Summer
2022-12-25,00:30:00,2022,12,25,30,0,acoustic_complexity,2746.23742891096,Seagrass meadow,pre-dawn,Summer
2022-12-25,00:40:00,2022,12,25,40,0,acoustic_complexity,2864.04930003642,Seagrass meadow,pre-dawn,Summer
2022-12-25,00:50:00,2022,12,25,50,0,acoustic_complexity,3075.1450887547,Seagrass meadow,pre-dawn,Summer
2022-12-25,01:00:00,2022,12,25,0,1,acoustic_complexity,2787.5389344418,Seagrass meadow,pre-dawn,Summer
2022-12-25,01:10:00,2022,12,25,10,1,acoustic_complexity,3161.28894867427,Seagrass meadow,pre-dawn,Summer
2022-12-25,01:20:00,2022,12,25,20,1,acoustic_complexity,3007.32687388303,Seagrass meadow,pre-dawn,Summer
2022-12-25,01:30:00,2022,12,25,30,1,acoustic_complexity,2975.30160482275,Seagrass meadow,pre-dawn,Summer
2022-12-25,01:40:00,2022,12,25,40,1,acoustic_complexity,3003.3607613238,Seagrass meadow,pre-dawn,Summer
2022-12-25,01:50:00,2022,12,25,50,1,acoustic_complexity,3120.00429505866,Seagrass meadow,pre-dawn,Summer
2022-12-25,02:00:00,2022,12,25,0,2,acoustic_complexity,3183.37360373993,Seagrass meadow,pre-dawn,Summer
2022-12-25,02:10:00,2022,12,25,10,2,acoustic_complexity,3250.25415145075,Seagrass meadow,pre-dawn,Summer
2022-12-25,02:20:00,2022,12,25,20,2,acoustic_complexity,3009.78863741391,Seagrass meadow,pre-dawn,Summer
2022-12-25,02:30:00,2022,12,25,30,2,acoustic_complexity,3071.03575254693,Seagrass meadow,pre-dawn,Summer
2022-12-25,02:40:00,2022,12,25,40,2,acoustic_complexity,3271.24420303669,Seagrass meadow,pre-dawn,Summer
2022-12-25,02:50:00,2022,12,25,50,2,acoustic_complexity,3209.20221461023,Seagrass meadow,pre-dawn,Summer
2022-12-25,03:00:00,2022,12,25,0,3,acoustic_complexity,3307.73104639609,Seagrass meadow,pre-dawn,Summer
2022-12-25,03:10:00,2022,12,25,10,3,acoustic_complexity,3241.47544170374,Seagrass meadow,pre-dawn,Summer
2022-12-25,03:20:00,2022,12,25,20,3,acoustic_complexity,3223.43843769104,Seagrass meadow,pre-dawn,Summer
2022-12-25,03:30:00,2022,12,25,30,3,acoustic_complexity,3115.31090746959,Seagrass meadow,pre-dawn,Summer
2022-12-25,03:40:00,2022,12,25,40,3,acoustic_complexity,3036.87593622337,Seagrass meadow,pre-dawn,Summer
2022-12-25,03:50:00,2022,12,25,50,3,acoustic_complexity,3069.32418889784,Seagrass meadow,pre-dawn,Summer
2022-12-25,04:00:00,2022,12,25,0,4,acoustic_complexity,3196.60878105067,Seagrass meadow,pre-dawn,Summer
2022-12-25,04:10:00,2022,12,25,10,4,acoustic_complexity,3223.9501158035,Seagrass meadow,pre-dawn,Summer
2022-12-25,04:20:00,2022,12,25,20,4,acoustic_complexity,3268.11138623398,Seagrass meadow,pre-dawn,Summer
2022-12-25,04:30:00,2022,12,25,30,4,acoustic_complexity,3308.80847231843,Seagrass meadow,pre-dawn,Summer
