date,time,year,month,day,mins,hour,period,season,ACI,ADI,AEI,BI,ndsi_50,ndsi_100,ndsi_200,ndsi_250,ndsi_500,ndsi_1000,ndsi_200Hz_to_1.5kHz_1.5kHz_to_9kHz
2021-12-13,18:50:00,2021,12,13,50,18,dusk,Summer,1817.94774071463,2.284569,0.101222,1.54636847667374,-0.873024144193164,-0.762298317319041,-0.617900242767737,-0.561537702947088,-0.473121247242771,0.308599726950452,-0.536645792911337
2021-12-13,19:00:00,2021,12,13,0,19,dusk,Summer,1819.52130496328,1.740696,0.554891,3.99777841740234,-0.664686682196608,-0.472746693171708,-0.163856884575575,0.0526373980034088,0.292876018869621,0.810362789466213,-0.123369609541693
2021-12-13,19:10:00,2021,12,13,10,19,dusk,Summer,1817.10688868233,2.298948,0.044688,3.47309756192448,-0.433409387281976,-0.137767979409025,0.196660981188357,0.318614384004993,0.471792031406947,0.862543779982623,0.226205845933847
2021-12-13,19:20:00,2021,12,13,20,19,dusk,Summer,1816.85159954212,2.298155,0.051506,2.32049842390041,-0.740287197862479,-0.557373930916921,-0.332782081570712,-0.245106156726624,-0.123731116229456,0.625211741460634,-0.260674763514052
2021-12-13,19:30:00,2021,12,13,30,19,dusk,Summer,1820.54256276328,2.131377,0.312871,1.92430411894469,-0.844979286368075,-0.774953239916588,-0.66988857617668,-0.549656373426764,-0.405134965384745,0.14439338903586799,-0.612322927702437
2021-12-13,19:40:00,2021,12,13,40,19,dusk,Summer,1813.41017461876,1.184742,0.738654,1.7555005657714,-0.953619329338526,-0.861655799877599,-0.691752495580313,-0.595398214775703,-0.43920850740473,0.292098849224712,-0.617058654291922
2021-12-13,19:50:00,2021,12,13,50,19,dusk,Summer,1809.99039171183,2.292443,0.075333,1.63109143192083,-0.830964026654854,-0.713350886237856,-0.507552950027948,-0.375447466948716,-0.173868583583967,0.558808726558528,-0.419372743002535
2021-12-13,20:00:00,2021,12,13,0,20,night,Summer,1807.78651715284,1.968666,0.421531,0.828720092707127,-0.863425997025795,-0.743397703443765,-0.535786606898687,-0.37044478186914,-0.113629391270965,0.556219542216586,-0.43394027309817
2021-12-13,20:10:00,2021,12,13,10,20,night,Summer,1827.07521791525,2.30197,0.01836,1.2496529474117,-0.838458422064538,-0.718785749886681,-0.486314839598414,-0.33713240488282,-0.0936832550953863,0.605539766006385,-0.39150238504282
2021-12-13,20:20:00,2021,12,13,20,20,night,Summer,1833.82712485854,2.186596,0.258234,2.42365967532985,-0.798800930977846,-0.550400429138351,-0.204147654891,0.0656914734567137,0.346148203499554,0.706455351286051,-0.107415189032165
2021-12-13,20:30:00,2021,12,13,30,20,night,Summer,1813.39098975856,2.300659,0.032862,1.24018812380097,-0.86830016667076,-0.666376768197915,-0.302808069085926,-0.184588827635488,0.0370476025008504,0.605209345216669,-0.182084838627886
2021-12-13,20:40:00,2021,12,13,40,20,night,Summer,1813.63991864499,2.30077,0.032227,1.36385508754277,-0.865498553856619,-0.751816802464713,-0.586407801752995,-0.547235627048054,-0.475214588462303,0.110410770720288,-0.457917385443644
2021-12-13,20:50:00,2021,12,13,50,20,night,Summer,1809.94041477102,2.279194,0.111253,0.65765644588873,-0.896098051072244,-0.780719313672208,-0.618611400027354,-0.560281278187673,-0.418339543795566,0.219456788511826,-0.478959334280817
2021-12-14,05:00:00,2021,12,14,0,5,dawn,Summer,1810.72990171569,2.302173,0.015272,0.768422066484674,-0.818108526381421,-0.560609353168264,-0.263793414956346,-0.169241656917313,0.01429806805466,0.533943037848388,-0.110336382046913
2021-12-14,05:10:00,2021,12,14,10,5,dawn,Summer,1809.31510999798,2.30229,0.012989,0.901921892625635,-0.751860636199426,-0.575397816280022,-0.38096449324271,-0.270224202986125,-0.0754893971250856,0.505805803627995,-0.250812299706637
2021-12-14,05:20:00,2021,12,14,20,5,dawn,Summer,1811.92605583797,2.302211,0.01528,2.24300052522446,-0.504119691994814,-0.14854425261007,0.137622492650837,0.227293376493065,0.37387950350374,0.616813263592123,0.33764733006465403
2021-12-14,05:30:00,2021,12,14,30,5,dawn,Summer,1816.41967009428,2.300265,0.037874,2.62731274089494,-0.642600496787165,-0.200539106695726,0.203621346291508,0.315544375535157,0.486036171928665,0.746255881398879,0.310773416846433
2021-12-14,05:40:00,2021,12,14,40,5,dawn,Summer,1817.5048724492,2.302036,0.018631,4.0296571806468,-0.155097946580749,0.290535852896127,0.598997234446333,0.66680083682862,0.759264384314017,0.867677010585383,0.642184900688524
2021-12-14,05:50:00,2021,12,14,50,5,dawn,Summer,1859.88814584957,2.301611,0.024257,4.18161207340049,-0.157723267320747,0.285650375910433,0.603076590294467,0.67533316893195094,0.769567898579376,0.898307158460376,0.648784267703129
2021-12-14,06:00:00,2021,12,14,0,6,dawn,Summer,1827.90250732307,2.302006,0.019198,4.65543626162577,-0.308098617349051,0.0529205254040436,0.331519401555476,0.420862178225661,0.556609593885189,0.828672796914461,0.366770967853902
2021-12-14,06:10:00,2021,12,14,10,6,dawn,Summer,1824.9213139568,2.297675,0.056032,2.8182555621367,-0.633597454691093,-0.343367157284619,0.0134763768205249,0.154622805268728,0.366920202203075,0.789027719435786,0.0509460755812434
2021-12-14,06:20:00,2021,12,14,20,6,dawn,Summer,1824.99351071913,2.272869,0.135753,2.36189358093858,-0.785520000764276,-0.551285521275563,-0.2977340114031,-0.251949991926989,-0.177210429004111,0.664605053732632,-0.215411333951767
2021-12-14,06:30:00,2021,12,14,30,6,dawn,Summer,1814.77016328331,2.264742,0.152659,2.36021982112955,-0.863339563179056,-0.732507421631736,-0.590280638211111,-0.541558925464321,-0.452834802693412,0.163016443698934,-0.4948213525122
2021-12-14,06:40:00,2021,12,14,40,6,dawn,Summer,1842.95530397379,2.210496,0.241631,3.62131889777132,-0.490970015889548,-0.166630058319287,0.109145267222574,0.184477006944672,0.299735022912592,0.739258396198992,0.14341292838878
2021-12-14,06:50:00,2021,12,14,50,6,dawn,Summer,1815.40165560518,2.299816,0.040896,1.88615724381612,-0.828592610027719,-0.724462833662839,-0.587223104268076,-0.515446949787258,-0.394461794859807,0.323447639911699,-0.508950734151684
2021-12-14,07:00:00,2021,12,14,0,7,dawn,Summer,1828.89705050931,2.082149,0.361961,5.87735053200639,-0.127656021060828,0.236870429533741,0.537444260721594,0.624897420672693,0.725536643568427,0.899944359091991,0.560871627926863
2021-12-14,07:10:00,2021,12,14,10,7,dawn,Summer,1824.77805805069,2.292963,0.077862,4.08199706037871,-0.573523625164434,-0.304665697214046,-0.0186791824046111,0.0979511671806,0.264369630326016,0.671148248005473,0.0259308512367727
2021-12-14,07:20:00,2021,12,14,20,7,dawn,Summer,1825.23088466225,2.289674,0.090197,2.70327021784647,-0.797031224574754,-0.646977713934077,-0.455340308464071,-0.350319794061803,-0.223991177714998,0.44902813657864,-0.383855648901388
2021-12-14,07:30:00,2021,12,14,30,7,dawn,Summer,1815.39377530788,2.25019,0.18202,3.3456934639725,-0.73487977221046,-0.568555283620638,-0.374768349980336,-0.246649285357475,-0.0482366238906254,0.53894696281415,-0.314111018837639
2021-12-14,07:40:00,2021,12,14,40,7,dawn,Summer,1819.69989495734,2.298759,0.048967,3.65748205632309,-0.677666783218095,-0.379756070308174,0.0310856255003675,0.164213454170707,0.327252320558783,0.751076129819834,0.114190525927536
2021-12-14,07:50:00,2021,12,14,50,7,dawn,Summer,1810.54637526743,2.205569,0.244455,2.44011442317631,-0.85436494908824,-0.757971713998032,-0.662299919754174,-0.618517865724801,-0.558192541002881,0.343015471879302,-0.600776469482391
2021-12-14,08:00:00,2021,12,14,0,8,morning,Summer,1825.75958890116,2.05009,0.386714,2.46855387914312,-0.896654682000302,-0.824725406425399,-0.705976430162532,-0.59653835803853,-0.464799251743353,0.602737191770432,-0.667783019347098
2021-12-14,08:10:00,2021,12,14,10,8,morning,Summer,1847.59572414758,2.178902,0.274191,3.47267790595665,-0.805089383105824,-0.689280284448635,-0.510881225485124,-0.349622327428242,-0.121097559427322,0.623401539098875,-0.472474172449415
2021-12-14,08:20:00,2021,12,14,20,8,morning,Summer,1815.8348020589,2.212093,0.230516,2.99141445923144,-0.751231717563717,-0.488308751324695,-0.203340152489432,-0.126324415470968,0.0134125827424731,0.768030457511075,-0.171008925549716
2021-12-14,08:30:00,2021,12,14,30,8,morning,Summer,1830.92970469641,0.766768,0.814767,2.41594167607472,-0.951692716665694,-0.867345919214194,-0.630864829573325,-0.574293567507494,-0.452921717239609,0.381117057973781,-0.565436449242219
2021-12-14,08:40:00,2021,12,14,40,8,morning,Summer,1829.55608996268,0.757183,0.794106,2.14555519942226,-0.953827971021913,-0.927401578597525,-0.797965237104359,-0.600926650095009,-0.413347301739823,0.478084230152342,-0.761561542890488
2021-12-14,08:50:00,2021,12,14,50,8,morning,Summer,1830.42538347014,2.297559,0.053793,2.00348487864484,-0.839209443358772,-0.680189040767088,-0.371620078219903,-0.235976990734095,-0.0639195710136634,0.687099804154796,-0.299356598693414
2021-12-14,09:00:00,2021,12,14,0,9,morning,Summer,1825.59537140297,2.287681,0.094464,3.75674920649952,-0.711720130165221,-0.451022428769879,-0.0128333175761631,0.10064929671251201,0.263430032580903,0.774333859002938,0.04771346652338
2021-12-14,09:10:00,2021,12,14,10,9,morning,Summer,1816.58435041245,2.297808,0.054707,4.1209139290477,-0.724163272476909,-0.577374119569294,-0.341168426855558,-0.306554403312693,-0.218613766683084,0.730404873528862,-0.297930744883819
2021-12-14,09:20:00,2021,12,14,20,9,morning,Summer,1838.21193568048,1.956084,0.445594,4.1986344808957,-0.51915816664254,-0.248094516097857,0.146618260089254,0.200984749754225,0.350975754227859,0.908086103805073,0.181951579705152
2021-12-14,09:30:00,2021,12,14,30,9,morning,Summer,1819.68356391325,2.094853,0.343323,2.5382161758935,-0.860699036838612,-0.701856309047325,-0.197979645206737,-0.0861605805226657,0.132315242009955,0.745410009485023,-0.126818487815287
2021-12-14,09:40:00,2021,12,14,40,9,morning,Summer,1821.0094812221,2.256222,0.166977,2.6598057614345,-0.830189399093855,-0.727233327991021,-0.329264649171333,-0.25228748292828,-0.118726217603454,0.765690947709277,-0.268054060019067
2021-12-14,09:50:00,2021,12,14,50,9,morning,Summer,1835.28584627106,1.287468,0.693664,2.71542690192844,-0.927313564576558,-0.862433301279442,-0.582285047801052,-0.494665429463124,-0.38445292836858,0.719943472230743,-0.535697082509721
2021-12-14,10:00:00,2021,12,14,0,10,morning,Summer,1840.67625351583,1.585017,0.610398,3.07441730143206,-0.838376946260577,-0.773421614113781,-0.401154706667851,-0.259602579819587,-0.154497803626072,0.819233948177424,-0.362203232341791
2021-12-14,10:10:00,2021,12,14,10,10,morning,Summer,1822.86270896354,0.196769,0.885673,2.08935907812487,-0.964007481519458,-0.951903265503355,-0.711442165237519,-0.402934079576239,-0.181797726834444,0.640507924573435,-0.671866440478308
2021-12-14,10:20:00,2021,12,14,20,10,morning,Summer,1836.1512591918,2.2850799999999998,0.102321,3.29558425492195,-0.776280165835446,-0.63617915161731,-0.262613712727964,-0.203601954314094,-0.0991692477634257,0.789562385581956,-0.213967239536172
2021-12-14,10:30:00,2021,12,14,30,10,morning,Summer,1858.31112186167,2.277566,0.125145,4.78846248295855,-0.470159071573326,-0.243316828840181,0.43599598562689,0.550285155414429,0.675833130567127,0.90581028233551,0.463461729327932
2021-12-14,10:40:00,2021,12,14,40,10,morning,Summer,1842.21090897372,1.323913,0.678767,2.25876158114176,-0.888622770233688,-0.742960125846793,-0.216752459120627,-0.110688924963079,0.0481446831077048,0.759371983601801,-0.164116805448094
2021-12-14,10:50:00,2021,12,14,50,10,morning,Summer,1821.58966760156,0.181825,0.881673,1.21505632339613,-0.970649793731078,-0.950524293760465,-0.727396443536,-0.624641414984569,-0.536224578559897,0.605957505575815,-0.674241071355632
2021-12-14,11:00:00,2021,12,14,0,11,morning,Summer,1831.50805280047,2.261749,0.158278,4.44931856291824,-0.583445739621251,-0.370929507918732,0.158541351249045,0.247127647439327,0.34430822699796,0.857184783445469,0.202516179922175
2021-12-14,11:10:00,2021,12,14,10,11,morning,Summer,1819.38040234686,2.301897,0.019641,1.81835031494998,-0.830217393356489,-0.731026072601467,-0.393794497049052,-0.317647316057558,-0.219220914521428,0.714685710037231,-0.318313522701449
2021-12-14,11:20:00,2021,12,14,20,11,morning,Summer,1831.02620201044,0.95433,0.743817,4.72413682102969,-0.791080938545269,-0.732290359347191,-0.345408541021013,-0.0488575930869153,0.105927780087852,0.793226472619756,-0.304268137516792
2021-12-14,11:30:00,2021,12,14,30,11,morning,Summer,1835.02292926086,1.433498,0.650004,1.76237290720588,-0.92914865412737,-0.802018606497333,-0.508835396781707,-0.443512634459762,-0.32836015297307,0.523508183045808,-0.427717027111514
2021-12-14,11:40:00,2021,12,14,40,11,morning,Summer,1845.8109304228,2.203279,0.244797,4.15436750674146,-0.663396798766948,-0.471054435419647,-0.0991763326625967,-0.00786465077614401,0.0923113320240996,0.810105713830265,-0.081540149239907
2021-12-14,11:50:00,2021,12,14,50,11,morning,Summer,1827.07902114865,1.732972,0.554248,2.41253335495569,-0.88271386227492,-0.762698826422972,-0.462654366569225,-0.317737847613382,-0.185090635590885,0.632673070214492,-0.400030790926816
2021-12-14,12:00:00,2021,12,14,0,12,midday,Summer,1829.32385949662,1.464241,0.64965,3.85333191577535,-0.901726013604253,-0.77483326429439,-0.554349343088477,-0.499930687877365,-0.432920258514204,0.636553748956406,-0.509590952273966
2021-12-14,12:10:00,2021,12,14,10,12,midday,Summer,1840.52998193448,1.848113,0.490244,4.20975140463235,-0.462291265049127,-0.227076989750428,0.13266039615221,0.245548390325807,0.379175616570411,0.894960742980206,0.150849307919735
2021-12-14,12:20:00,2021,12,14,20,12,midday,Summer,1826.92955878839,0.865893,0.786258,3.31673477598537,-0.865061367285315,-0.77161383066867,-0.39209674281203,-0.230021172526145,-0.083361205768088,0.712449193800163,-0.339709649193708
2021-12-14,12:30:00,2021,12,14,30,12,midday,Summer,1853.04175457191,0.342427,0.861892,2.17370616605412,-0.97421653253668,-0.911442999159409,-0.545501556984266,-0.428191675570724,-0.193275084355259,0.563001817795715,-0.475469328288965
2021-12-14,12:40:00,2021,12,14,40,12,midday,Summer,1851.9915451689,1.939123,0.429779,1.2078034471793,-0.881889371523456,-0.733872788428367,-0.429223975006938,-0.355046773243798,-0.229415039198259,0.503048709030951,-0.323168934163406
2021-12-14,12:50:00,2021,12,14,50,12,midday,Summer,1863.16553787624,2.165503,0.285073,4.34409935785306,-0.537209112560597,-0.291561029671399,0.0871752399870734,0.201813385953576,0.290500532911047,0.843261689819948,0.132473079990224
2021-12-14,13:00:00,2021,12,14,0,13,midday,Summer,1819.41478488642,2.301724,0.021656,1.1650579517682,-0.801118579706312,-0.677223244342471,-0.37053826696439,-0.288260722427345,-0.162409214749927,0.613709880002667,-0.282551949969172
2021-12-14,13:10:00,2021,12,14,10,13,midday,Summer,1828.07242456132,1.794117,0.512108,3.11597686840952,-0.755342419382511,-0.551577900452229,-0.100268768091418,0.0324853241244168,0.154145217036253,0.730591142716154,-0.0383417087507764
2021-12-14,13:20:00,2021,12,14,20,13,midday,Summer,1836.54992761199,2.254159,0.169208,3.17054510805918,-0.489358287578011,-0.21102311907287,0.264063406239467,0.379431926208422,0.507338091234245,0.829374585487658,0.305343621088181
2021-12-14,13:30:00,2021,12,14,30,13,midday,Summer,1837.30659956556,2.209495,0.216951,1.14334367625859,-0.879971527683454,-0.750241820454651,-0.354621741755291,-0.217937301387352,-0.0184970995903088,0.65282971375687,-0.24614270831289
2021-12-14,13:40:00,2021,12,14,40,13,midday,Summer,1823.9049224262,2.298737,0.046994,1.65173174098773,-0.865724419179628,-0.790493591047829,-0.611380769815195,-0.564628981552387,-0.496103979967878,0.46015280851989,-0.540093816525193
2021-12-14,13:50:00,2021,12,14,50,13,midday,Summer,1847.27301796585,2.267255,0.136607,1.21830678081652,-0.893407435791307,-0.841244004558213,-0.730619149419687,-0.694008861684836,-0.539849174323826,0.43151103187987,-0.675787342448414
2021-12-14,14:00:00,2021,12,14,0,14,afternoon,Summer,1867.29820657101,2.167181,0.260574,4.07723718200242,-0.218759172726101,0.141872508505793,0.62057101336316,0.741606921622823,0.823003602835553,0.945245388791811,0.629856696156619
2021-12-14,14:10:00,2021,12,14,10,14,afternoon,Summer,1840.65329692722,0.701997,0.808033,2.61994707939766,-0.945948267927105,-0.892400827393961,-0.78108181476134,-0.740844299083138,-0.685677629790114,0.392691262833188,-0.73926102582432
2021-12-14,14:20:00,2021,12,14,20,14,afternoon,Summer,1833.20113911358,1.458542,0.635874,1.78844455782542,-0.920040082510034,-0.770130444838376,-0.328437862954134,-0.176745498505487,0.0697056149756159,0.664855380752473,-0.232403499877872
2021-12-14,14:30:00,2021,12,14,30,14,afternoon,Summer,1817.36669746349,2.128658,0.305818,0.908441868521645,-0.914449404901773,-0.861920301037448,-0.64888151267736,-0.440750337573221,-0.250762602064031,0.527357268716843,-0.568940858357223
2021-12-14,14:40:00,2021,12,14,40,14,afternoon,Summer,1826.12539901163,1.978076,0.410605,1.07838587684041,-0.872457100347352,-0.791562603403389,-0.505810916879505,-0.336546429264445,-0.122644928911961,0.626108106787665,-0.417684312836092
2021-12-14,14:50:00,2021,12,14,50,14,afternoon,Summer,1823.23950164562,0.291028,0.872772,1.68233581504595,-0.983293510703566,-0.978643326358161,-0.927713224349743,-0.775053736457668,-0.448275895238565,0.455281575623971,-0.911200667391446
2021-12-14,15:00:00,2021,12,14,0,15,afternoon,Summer,1846.05539445203,2.292107,0.07581,1.45340967191365,-0.800409888762341,-0.667883118468199,-0.391042630646681,-0.306486953548729,-0.190958930893729,0.54599988997738,-0.302905104868661
2021-12-14,15:10:00,2021,12,14,10,15,afternoon,Summer,1813.15723192191,2.284335,0.105805,2.31157819792862,-0.781333563666365,-0.685761745148177,-0.442438978143669,-0.330632745447418,-0.2054793516752,0.65369858401964,-0.370411728838887
2021-12-14,15:20:00,2021,12,14,20,15,afternoon,Summer,1820.54917423065,0.411121,0.865115,1.05780978303763,-0.938768762735173,-0.862524865456925,-0.590413275243707,-0.447338516860901,-0.276568722095043,0.577178069589885,-0.509705400435451
2021-12-14,15:30:00,2021,12,14,30,15,afternoon,Summer,1821.68059616811,2.062274,0.367726,1.26299910811576,-0.910458338592106,-0.825638833569576,-0.597924698053814,-0.50959871293441406,-0.392180133564441,0.491454451287495,-0.517202277005786
2021-12-14,15:40:00,2021,12,14,40,15,afternoon,Summer,1828.27096424401,2.25385,0.16439,1.996869707854,-0.840974309058132,-0.695179259070538,-0.382939624327077,-0.26458352088786,-0.118637645484951,0.616525048089874,-0.302412129694892
2021-12-14,15:50:00,2021,12,14,50,15,afternoon,Summer,1822.5993043769,2.2028470000000002,0.24404,2.13206506616734,-0.863395756544932,-0.776021994984741,-0.598903505173342,-0.518784913495927,-0.44666844153483,0.5992485491062,-0.549576953481451
2021-12-14,16:00:00,2021,12,14,0,16,afternoon,Summer,1827.53437335812,2.11074,0.343032,3.27682460613351,-0.892380282861929,-0.809646493071696,-0.603238039133538,-0.481698807720329,-0.358775243572197,0.480131199090975,-0.550306715682259
2021-12-14,16:10:00,2021,12,14,10,16,afternoon,Summer,1824.57986721468,2.084577,0.358033,2.98790786306403,-0.912371815964425,-0.846011170603664,-0.57807674888525,-0.383579268014229,-0.246009074484703,0.542282818120346,-0.531865110262026
2021-12-14,16:20:00,2021,12,14,20,16,afternoon,Summer,1824.19952346953,2.13696,0.310768,1.93040605397885,-0.89173541153579,-0.796305556708244,-0.502645389293599,-0.343524881964542,-0.170027001843596,0.511971616661528,-0.430234153745932
2021-12-14,16:30:00,2021,12,14,30,16,afternoon,Summer,1817.70689049466,2.212904,0.227071,2.00397274178504,-0.860376404716854,-0.753705794966889,-0.471496769217958,-0.350827941665071,-0.184945339006354,0.596729920438794,-0.390244679736969
2021-12-14,16:40:00,2021,12,14,40,16,afternoon,Summer,1826.94950718232,2.299364,0.043476,2.27074395946843,-0.878140398289377,-0.775710658011378,-0.460023077187708,-0.325194417214935,-0.175064759958552,0.566199674189664,-0.385992340509321
2021-12-14,16:50:00,2021,12,14,50,16,afternoon,Summer,1824.26922117753,2.233199,0.204183,2.70253472456988,-0.835912740526957,-0.71477274906401,-0.245222182089827,-0.051283636945741,0.152629347267915,0.712801709314211,-0.169808612234168
2021-12-14,17:00:00,2021,12,14,0,17,afternoon,Summer,1826.82476908437,1.777746,0.532288,2.00499542195837,-0.912009764619782,-0.812881161683126,-0.485929983872485,-0.330335391343157,-0.141368332905007,0.608895262604367,-0.416066486794416
2021-12-14,17:10:00,2021,12,14,10,17,afternoon,Summer,1828.6640769484,2.298176,0.050892,2.53442662854119,-0.808569850054473,-0.647296500829726,-0.247109343903716,-0.144749353815111,-0.00859642686603396,0.692871863252308,-0.168347320440496
2021-12-14,17:20:00,2021,12,14,20,17,afternoon,Summer,1825.7696577244,2.072954,0.368148,3.66947683201456,-0.76751050982442,-0.556952042567829,-0.150925297641273,-0.040786587308652,0.0951777244048424,0.680545266711978,-0.0908559530996189
2021-12-14,17:30:00,2021,12,14,30,17,afternoon,Summer,1840.80315233014,2.269745,0.140834,5.08817560787738,-0.194116100474208,0.206742552957781,0.613194630177243,0.66844260954893,0.728558598124156,0.921176907661498,0.648775096053434
2021-12-14,17:40:00,2021,12,14,40,17,afternoon,Summer,1816.94657890935,2.218612,0.22455,1.98508588340285,-0.883554287481654,-0.756957894713456,-0.53694469683779,-0.478108792979758,-0.390489561991147,0.448411051717972,-0.458687095871939
2021-12-14,17:50:00,2021,12,14,50,17,afternoon,Summer,1833.60120663632,1.308367,0.704896,4.55836762324165,-0.950586233885151,-0.924392183384101,-0.850890049047334,-0.797823562143512,-0.729518193743483,-0.0764000853827582,-0.814905592691288
2021-12-14,18:00:00,2021,12,14,0,18,dusk,Summer,1820.57069372438,2.255708,0.167114,2.08794363997316,-0.977186645475788,-0.959232039625593,-0.886300446904269,-0.690821912492431,-0.427416204906065,0.417188968403676,-0.867996865425171
2021-12-14,18:10:00,2021,12,14,10,18,dusk,Summer,1827.8541085231,2.053538,0.384979,3.1146462147101,-0.968592145628934,-0.948429124411472,-0.887421927821638,-0.742625190069183,-0.349484929110212,0.471264569286943,-0.876816415151651
